مُنْبَسِطٌ,فاعل,اِنْبَسَطَ,مذكر,مفرد
مُبَسِّطٌ,فاعل,بَسَّطَ,مذكر,مفرد
بَاسِطٌ,فاعل,بَسَطَ,مذكر,مفرد
بَوَاسِطٌ,فاعل,بَسَطَ,NULL,جمع
بَسَطَةٌ,فاعل,بَسَطَ,NULL,جمع
بُسََّامٌ,فاعل,بَسَمَ,NULL,جمع
مُبَاسِطٌ,فاعل,بَاسَطَ,مذكر,مفرد
مُتَبَسِّطٌ,فاعل,تَبَسَّطَ,مذكر,مفرد
بَاسِقٌ,فاعل,بَسَقَ,مذكر,مفرد
بَوَاسِقٌ,فاعل,بَسَقَ,NULL,جمع
بَاسِلٌ,فاعل,بَسَلَ,مذكر,مفرد
بَوَاسِلُ,فاعل,بَسَلَ,NULL,جمع
بَسَلَةٌ,فاعل,بَسَلَ,NULL,جمع
بُسََّالٌ,فاعل,بَسَلَ,NULL,جمع
مُسْتَبْسِلٌ,فاعل,اِسْتَبْسَلَ,مذكر,مفرد
مُبْتَسِمٌ,فاعل,اِبْتَسَمَ,مذكر,مفرد
بَاسِمٌ,فاعل,بَسَمَ,مذكر,مفرد
بَوَاسِمٌ,فاعل,بَسَمَ,NULL,جمع
بَسَمَةٌ,فاعل,بَسَمَ,NULL,جمع
بَوَاطِلٌ,فاعل,بَطَلَ,NULL,جمع
مُتَبَسِّمٌ,فاعل,تَبَسَّمَ,مذكر,مفرد
مُبَسْمِلٌ,فاعل,بَسْمَلَ,مذكر,مفرد
مُسْتَبْشِرٌ,فاعل,اِسْتَبْشَرَ,مذكر,مفرد
مُبَاشِرٌ,فاعل,بَاشَرَ,مذكر,مفرد
مُبَشِّرٌ,فاعل,بَشَّرَ,مذكر,مفرد
بَاشِرٌ,فاعل,بَشَرَ,مذكر,مفرد
بَاشٌّ,فاعل,بَشَّ,مذكر,مفرد
بُوََّاشٌ,فاعل,بَشَّ,NULL,جمع
بُشََّاشٌ,فاعل,بَشَّ,NULL,جمع
بَشَشَةٌ,فاعل,بَشَّ,NULL,جمع
مُسْتَبْشِعٌ,فاعل,اِسْتَبْشَعَ,مذكر,مفرد
بَاصِرٌ,فاعل,بَصَرَ,مذكر,مفرد
بَوَاصِرُ,فاعل,بَصَرَ,NULL,جمع
بُصََّارٌ,فاعل,بَصَرَ,NULL,جمع
بَصَرَةٌ,فاعل,بَصَرَ,NULL,جمع
مُبْصِرٌ,فاعل,أَبْصَرَ,مذكر,مفرد
مُتَبَصِّرٌ,فاعل,تَبَصَّرَ,مذكر,مفرد
مُسْتَبْصِرٌ,فاعل,اِسْتَبْصَرَ,مذكر,مفرد
بَاصِقٌ,فاعل,بَصَقَ,مذكر,مفرد
بَاصِمٌ,فاعل,بَصَمَ,مذكر,مفرد
بَاضِعٌ,فاعل,بَضع,مذكر,مفرد
بَوَاضِعٌ,فاعل,بَضع,NULL,جمع
مُتَبَضِّعٌ,فاعل,تَبَضَّعَ,مذكر,مفرد
مُتَبَاطِئٌ,فاعل,تَبَاطَأَ,مذكر,مفرد
مُنْبَطِحٌ,فاعل,اِنْبَطَحَ,مذكر,مفرد
بَاطِحٌ,فاعل,بَطَحَ,مذكر,مفرد
بَاطِرٌ,فاعل,بَطَرَ,مذكر,مفرد
بَاطِشٌ,فاعل,بَطَشَ,مذكر,مفرد
مُبْطِلٌ,فاعل,أَبْطَلَ,مذكر,مفرد
بَاطِلٌ,فاعل,بَطَلَ,مذكر,مفرد
أبَاطِيلُ,فاعل,بَطَلَ,NULL,جمع
بَاطِنٌ,فاعل,بَطَنَ,مذكر,مفرد
بَوَاطِنُ,فاعل,بَطَنَ,NULL,جمع
مُسْتَبْطِنٌ,فاعل,اِسْتَبْطَنَ,مذكر,مفرد
بَاعِثٌ,فاعل,بَعَثَ,مذكر,مفرد
بَوَاعِثُ,فاعل,بَعَثَ,NULL,جمع
بَعَثَةٌ,فاعل,بَعَثَ,NULL,جمع
بُعََّاثٌ,فاعل,بَعَثَ,NULL,جمع
مُنْبَعِثٌ,فاعل,اِنْبَعَثَ,مذكر,مفرد
مُبَعْثِرٌ,فاعل,بَعْثَرَ,مذكر,مفرد
مُتَبَعْثِرٌ,فاعل,تَبَعْثَرَ,مذكر,مفرد
مُتَبَاعِدٌ,فاعل,تَبَاعَدَ,مذكر,مفرد
مُبَاعِدٌ,فاعل,بَاعَدَ,مذكر,مفرد
مُبْتَعِدٌ,فاعل,اِبْتَعَدَ,مذكر,مفرد
بَاعِرٌ,فاعل,بَعَرَ,مذكر,مفرد
بَاغِتٌ,فاعل,بَغَتَ,مذكر,مفرد
مُبَاغِتٌ,فاعل,بَاغَتَ,مذكر,مفرد
مُبْغِضٌ,فاعل,أَبْغَضَ,مذكر,مفرد
بَاغِضٌ,فاعل,بَغَضَ,مذكر,مفرد
مُتَبَاغِضٌ,فاعل,تَبَاغَضَ,مذكر,مفرد
بَاغِي,فاعل,بَغَى,مذكر,مفرد
بُغَاةٌ,فاعل,بَغَى,NULL,جمع
بَوَاغِي,فاعل,بَغَى,NULL,جمع
بَلَغَةٌ,فاعل,بَلَغَ,NULL,جمع
بُقَاةٌ,فاعل,بَقِيَ,NULL,جمع
بَوَاقِي,فاعل,بَقِيَ,NULL,جمع
بَاقِرٌ,فاعل,بَقَرَ,مذكر,مفرد
مُبَقِّعٌ,فاعل,بَقَّعَ,مذكر,مفرد
بَاقِي,فاعل,بَقِيَ,مذكر,مفرد
مُتَبَقِّي,فاعل,تَبَقَّى,مذكر,مفرد
مُبْتَكِرٌ,فاعل,اِبْتَكَرَ,مذكر,مفرد
مُبَكِّرٌ,فاعل,بَكَّرَ,مذكر,مفرد
بَاكِرٌ,فاعل,بَكَرَ,مذكر,مفرد
بَوَاكِرُ,فاعل,بَكَرَ,NULL,جمع
بَاكِمٌ,فاعل,بَكَمَ,مذكر,مفرد
بَاكِي,فاعل,بَكَى,مذكر,مفرد
بُكَاةٌ,فاعل,بَكَى,NULL,جمع
بَوَاكِي,فاعل,بَكَى,NULL,جمع
مُبْكِي,فاعل,أَبْكَى,مذكر,مفرد
مُتَبَاكِي,فاعل,تباكَى,مذكر,مفرد
مُتَبَلْبِلٌ,فاعل,تَبَلْبَلَ,مذكر,مفرد
مُتَبَلِّجٌ,فاعل,تَبَلَّجَ,مذكر,مفرد
مُتَبَلِّدٌ,فاعل,تَبَلَّدَ,مذكر,مفرد
مُبَلْسِمٌ,فاعل,بَلْسَمَ,مذكر,مفرد
مُبَلِّطٌ,فاعل,بَلَّطَ,مذكر,مفرد
بَالِعٌ,فاعل,بَلَعَ,مذكر,مفرد
مُبْتَلِعٌ,فاعل,اِبْتَلَعَ,مذكر,مفرد
مُتَبَلِّعٌ,فاعل,تَبَلَّعَ,مذكر,مفرد
مُبَلْعِمٌ,فاعل,بَلْعَمَ,مذكر,مفرد
مُبَلِّغٌ,فاعل,بَلَّغَ,مذكر,مفرد
بَالِغٌ,فاعل,بَلَغَ,مذكر,مفرد
بَوَالِغٌ,فاعل,بَلَغَ,NULL,جمع
بُلََّاغٌ,فاعل,بَلَغَ,NULL,جمع
مُبَالِغٌ,فاعل,بَالَغَ,مذكر,مفرد
مُتَبَلِّغٌ,فاعل,تَبَلَّغَ,مذكر,مفرد
مُتَبَلِّلٌ,فاعل,تَبَلَّلَ,مذكر,مفرد
مُبَلْوِرٌ,فاعل,بَلْوَرَ,مذكر,مفرد
مُتَبَلْوِرٌ,فاعل,تَبَلْوَرَ,مذكر,مفرد
بَالِي,فاعل,بَلَى,مذكر,مفرد
بوَالي,فاعل,بَلَى,NULL,جمع
مُبَالِي,فاعل,بَالَى,مذكر,مفرد
مُبَنِّجٌ,فاعل,بَنَّجَ,مذكر,مفرد
بَانِي,فاعل,بَنَى,مذكر,مفرد
بُنَاةٌ,فاعل,بَنَى,NULL,جمع
بَوَانِي,فاعل,بَنَى,NULL,جمع
مُتَبَنِّي,فاعل,تَبَنَّى,مذكر,مفرد
بَاهِتٌ,فاعل,بَهَتَ,مذكر,مفرد
مُبْتَهِجٌ,فاعل,اِبْتَهَجَ,مذكر,مفرد
مُبْهِجٌ,فاعل,أَبْهَجَ,مذكر,مفرد
بَاهِجٌ,فاعل,بَهَجَ,مذكر,مفرد
مُتَبَهِّجٌ,فاعل,تَبَهَّجَ,مذكر,مفرد
مُبَهْدِلٌ,فاعل,بَهْدَلَ,مذكر,مفرد
مُبْهِرٌ,فاعل,أَبْهَرَ,مذكر,مفرد
بَاهِرٌ,فاعل,بَهَرَ,مذكر,مفرد
بَوَاهِرٌ,فاعل,بَهَرَ,NULL,جمع
مُتَبَهِّرٌ,فاعل,تَبَهَّرَ,مذكر,مفرد
مُنْبَهِرٌ,فاعل,اِنْبَهَرَ,مذكر,مفرد
مُبَهْرِجٌ,فاعل,بَهْرَجَ,مذكر,مفرد
مُتَبَهْرِجٌ,فاعل,تَبَهْرَجَ,مذكر,مفرد
بَاهِظٌ,فاعل,بَهَظَ,مذكر,مفرد
بَوَاهظُ,فاعل,بَهَظَ,NULL,جمع
مُبْهِظٌ,فاعل,أَبْهَظَ,مذكر,مفرد
مُبْتَهِلٌ,فاعل,اِبْتَهَلَ,مذكر,مفرد
مُبْرِئٌ,فاعل,أبرأ,مذكر,مفرد
مُبْهِمٌ,فاعل,أَبْهَمَ,مذكر,مفرد
مُتَبَاهِي,فاعل,تَبَاهَى,مذكر,مفرد
مُبَوِّبٌ,فاعل,بَوَّبَ,مذكر,مفرد
بَائِخٌ,فاعل,باخ,مذكر,مفرد
بَوَائِخٌ,فاعل,باخ,NULL,جمع
بَائِرٌ,فاعل,بار,مذكر,مفرد
مُبَوِّرٌ,فاعل,بَوَّرَ,مذكر,مفرد
مُبَوِّقٌ,فاعل,بَوَّقَ,مذكر,مفرد
بَائِتٌ,فاعل,بات,مذكر,مفرد
بَوَائِتٌ,فاعل,بات,NULL,جمع
مُبَيِّتٌ,فاعل,بَيَّتَ,مذكر,مفرد
مُبِيحٌ,فاعل,أَبَاحَ,مذكر,مفرد
بَائِدٌ,فاعل,بَادَ,مذكر,مفرد
بَوَائِدٌ,فاعل,بَادَ,NULL,جمع
مُبَادِرٌ,فاعل,بادر,مذكر,مفرد
مُبَادِلٌ,فاعل,بَادَلَ,مذكر,مفرد
مُبَيِّضٌ,فاعل,بَيَّضَ,مذكر,مفرد
مُبَيِّضٌ,فاعل,بَيَّضَ,مذكر,مفرد
مُتَبَيِّضٌ,فاعل,تَبَيَّضَ,مذكر,مفرد
مُبَيْطِرٌ,فاعل,بَيْطَرَ,مذكر,مفرد
مُتَبَيْطِرٌ,فاعل,تَبَيْطَرَ,مذكر,مفرد
بَائِعٌ,فاعل,بَاعَ,مذكر,مفرد
بَاعَةٌ,فاعل,بَاعَ,NULL,جمع
بَوَائِعُ,فاعل,بَاعَ,NULL,جمع
مُبَايِعٌ,فاعل,بَايَعَ,مذكر,مفرد
مُتَبَايِعٌ,فاعل,تَبَايَعَ,مذكر,مفرد
بَائِنٌ,فاعل,بَانَ,مذكر,مفرد
بَوَائِنٌ,فاعل,بَانَ,NULL,جمع
بُثََّاثٌ,فاعل,بَثَّ,NULL,جمع
بُوََّاتٌ,فاعل,بَاتَ,NULL,جمع
بُتََّاتٌ,فاعل,بَتَّ,NULL,جمع
بَتَتَةٌ,فاعل,بَتَّ,NULL,جمع
مُتَبَايِنٌ,فاعل,تَبَايَنَ,مذكر,مفرد
مُتَبَيِّنٌ,فاعل,تَبَيَّنَ,مذكر,مفرد
مُسْتَتِبٌّ,فاعل,اِسْتَتَبَّ,مذكر,مفرد
مُتَّبِعٌ,فاعل,اِتَّبَعَ,مذكر,مفرد
مُتَابِعٌ,فاعل,تَابَعَ,مذكر,مفرد
مُتَتَابِعٌ,فاعل,تَتَابَعَ,مذكر,مفرد
تَابِعٌ,فاعل,تَبِعَ,مذكر,مفرد
تَوَابِعُ,فاعل,تَبِعَ,NULL,جمع
تَبَعَةٌ,فاعل,تَبِعَ,NULL,جمع
تُبََّاعٌ,فاعل,تَبِعَ,NULL,جمع
مُتَتَبِّعٌ,فاعل,تَتَبَّعَ,مذكر,مفرد
مُسْتَتْبِعٌ,فاعل,اِسْتَتْبَعَ,مذكر,مفرد
مُتَاجِرٌ,فاعل,تَاجَرَ,مذكر,مفرد
تَاجِرٌ,فاعل,تَجَرَ,مذكر,مفرد
تَوَاجِرُ,فاعل,تَجَرَ,NULL,جمع
تُجََّارٌ,فاعل,تَجَرَ,NULL,جمع
تَجَرَةٌ,فاعل,تَجَرَ,NULL,جمع
مُتْجِرٌ,فاعل,أَتْجَرَ,مذكر,مفرد
مُتْحِفٌ,فاعل,أَتْحَفَ,مذكر,مفرد
مُتَاخِمٌ,فاعل,تَاخَمَ,مذكر,مفرد
مُتَرْجِمٌ,فاعل,تَرْجَمَ,مذكر,مفرد
تَارِكٌ,فاعل,تَرَكَ,مذكر,مفرد
تَاسِعٌ,فاعل,تَسَعَ,مذكر,مفرد
تَوَاسِعٌ,فاعل,تَسَعَ,NULL,جمع
مُتْعِبٌ,فاعل,أَتْعَبَ,مذكر,مفرد
تَاعِسٌ,فاعل,تَعَسَ,مذكر,مفرد
تَافِلٌ,فاعل,تَفَلَ,مذكر,مفرد
تَافِهٌ,فاعل,تَفُهَ,مذكر,مفرد
تَوَافِهُ,فاعل,تَفُهَ,NULL,جمع
تُفََّاهٌ,فاعل,تَفُهَ,NULL,جمع
تَفَهَةٌ,فاعل,تَفُهَ,NULL,جمع
مُتْقِنٌ,فاعل,أَتْقَنَ,مذكر,مفرد
أَوَاثِمٌ,فاعل,أَثِمَ,NULL,جمع
مُتَكْتِكٌ,فاعل,تَكْتَكَ,مذكر,مفرد
تَالِعٌ,فاعل,تَلَعَ,مذكر,مفرد
مُتَتَالِعٌ,فاعل,تَتَالَعَ,مذكر,مفرد
مُتْلِفٌ,فاعل,أَتْلَفَ,مذكر,مفرد
مُتَلْفِزٌ,فاعل,تَلْفَزَ,مذكر,مفرد
مُتَلْفِنٌ,فاعل,تَلْفَنَ,مذكر,مفرد
